School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,State Course Code,State Course Name,Advanced Course Type,Subject,Course Enrollment,Course Completers,Number Tested,Students With Qualifying Score
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,12,11,9,7
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,302646,AP Biology,Advanced Placement,Science,20,17,12,*
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,304828,AP Physics 1,Advanced Placement,Science,12,10,5,*
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,450712,AP Human Geography,Advanced Placement,Social Studies,31,29,24,6
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,450814,AP U.S. History,Advanced Placement,Social Studies,13,13,8,*
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,31,30,21,3
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,459902,AP Psychology,Advanced Placement,Social Studies,*,*,*,*
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,N/A,ALL,ALL,All Enrollments,176,162,127,41
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,N/A,ALL,ALL,Science,32,27,17,*
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,N/A,ALL,ALL,Social Studies,77,74,53,9
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,N/A,ALL,ALL,English/Language Arts,66,60,57,30
20242025,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000000,GRREC,902,A1,N/A,ALL,ALL,Information Technology,*,*,*,*
20242025,022,CARTER,105,Carter County,,All Schools,105000,,2101020,KEDC,903,,,Advanced Placement,Advanced Placement,All Enrollments,63,61,60,11
20242025,022,CARTER,105,Carter County,,All Schools,105000,,2101020,KEDC,903,,302646,AP Biology,Advanced Placement,Science,63,61,60,11
20242025,022,CARTER,105,Carter County,,All Schools,105000,,2101020,KEDC,903,,N/A,ALL,ALL,All Enrollments,63,61,60,11
20242025,022,CARTER,105,Carter County,,All Schools,105000,,2101020,KEDC,903,,N/A,ALL,ALL,Science,63,61,60,11
20242025,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000000,KEDC,903,A1,,Advanced Placement,Advanced Placement,All Enrollments,63,61,60,11
20242025,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000000,KEDC,903,A1,302646,AP Biology,Advanced Placement,Science,63,61,60,11
20242025,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000000,KEDC,903,A1,N/A,ALL,ALL,All Enrollments,63,61,60,11
20242025,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000000,KEDC,903,A1,N/A,ALL,ALL,Science,63,61,60,11
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,,Advanced Placement,Advanced Placement,All Enrollments,120,89,109,33
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,6,6,6,5
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,302646,AP Biology,Advanced Placement,Science,71,65,62,11
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,N/A,ALL,ALL,All Enrollments,120,89,109,33
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,N/A,ALL,ALL,Science,71,65,62,11
20242025,023,CASEY,111,Casey County,,All Schools,111000,,2101050,SESC,907,,N/A,ALL,ALL,English/Language Arts,6,6,6,5
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,120,89,109,33
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,6,6,6,5
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,302646,AP Biology,Advanced Placement,Science,71,65,62,11
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,120,89,109,33
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,N/A,ALL,ALL,Science,71,65,62,11
20242025,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000000,SESC,907,A1,N/A,ALL,ALL,English/Language Arts,6,6,6,5
20242025,005,BARREN,113,Caverna Independent,,All Schools,113000,,2101110,GRREC,902,,,Advanced Placement,Advanced Placement,All Enrollments,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,,All Schools,113000,,2101110,GRREC,902,,500722,AP 2-D Art and Design,Advanced Placement,Visual and Performing Arts,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,,All Schools,113000,,2101110,GRREC,902,,N/A,ALL,ALL,All Enrollments,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,,All Schools,113000,,2101110,GRREC,902,,N/A,ALL,ALL,Visual and Performing Arts,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000000,GRREC,902,A1,,Advanced Placement,Advanced Placement,All Enrollments,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000000,GRREC,902,A1,500722,AP 2-D Art and Design,Advanced Placement,Visual and Performing Arts,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000000,GRREC,902,A1,N/A,ALL,ALL,All Enrollments,*,*,*,*
20242025,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000000,GRREC,902,A1,N/A,ALL,ALL,Visual and Performing Arts,*,*,*,*
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,,Advanced Placement,Advanced Placement,All Enrollments,773,718,390,125
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,135,129,71,25
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,72,65,21,15
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,230170,AP Seminar,Advanced Placement,English/Language Arts,56,49,34,17
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,270513,AP Calculus AB,Advanced Placement,Mathematics,5,4,4,*
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,302646,AP Biology,Advanced Placement,Science,15,15,6,*
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,304622,AP Environmental Science,Advanced Placement,Science,15,15,14,9
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,450814,AP U.S. History,Advanced Placement,Social Studies,161,158,110,22
20242025,024,CHRISTIAN,115,Christian County,,All Schools,115000,,2101150,WKEC,908,,450876,AP World History: Modern,Advanced Placement,Social Studies,150,137,83,19
