School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Advanced Course Type,Subject,Course Enrollment,Couse Completers,Students With Qualifying Score
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,All Enrollments,648,550,505
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Science,10,7,7
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Arts & Humanities,15,14,10
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Social Studies,3,3,*
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Business Education,16,15,11
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Engineering and Technology Program Area,*,*,*
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,English/Language Arts,*,*,*
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Family & Consumer Sciences,7,6,3
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Health Related Activities,22,21,18
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Health Science,56,53,49
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Industrial Education,23,21,16
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Marketing Education,*,*,*
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Multiple Pathway Career and Technical Education,37,37,36
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Natural Sciences,32,22,19
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Oral Communications,67,40,37
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Quantitative Reasoning,67,67,65
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Social and Behavioral Sciences,101,59,51
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Visual and Performing Arts,15,10,9
20242025,026,CLAY,125,Clay County,,All Schools,125000,,2101230,SESC,907,,Dual Credit,Written Communications,172,170,168
20242025,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123000000,SESC,907,A5,Dual Credit,All Enrollments,5,3,*
20242025,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123000000,SESC,907,A5,Dual Credit,Industrial Education,*,*,*
20242025,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123000000,SESC,907,A5,Dual Credit,Social and Behavioral Sciences,*,*,*
20242025,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123000000,SESC,907,A5,Dual Credit,Written Communications,*,*,*
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,All Enrollments,643,547,504
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Science,10,7,7
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Arts & Humanities,15,14,10
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Social Studies,3,3,*
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Business Education,16,15,11
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Engineering and Technology Program Area,*,*,*
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,English/Language Arts,*,*,*
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Family & Consumer Sciences,7,6,3
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Health Related Activities,22,21,18
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Health Science,56,53,49
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Industrial Education,21,20,16
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Marketing Education,*,*,*
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,37,37,36
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Natural Sciences,32,22,19
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Oral Communications,67,40,37
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,67,67,65
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,99,58,51
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Visual and Performing Arts,15,10,9
20242025,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000000,SESC,907,A1,Dual Credit,Written Communications,171,169,167
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,All Enrollments,536,498,480
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Mathematics,*,*,*
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Agricultural Education,*,*,*
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Science,13,13,11
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Social Studies,*,*,*
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Business Education,13,13,13
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Family & Consumer Sciences,7,6,6
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Health Science,102,95,92
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Industrial Education,141,112,112
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Multiple Pathway Career and Technical Education,4,4,4
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Natural Sciences,84,84,81
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Oral Communications,20,19,18
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Quantitative Reasoning,16,16,15
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Social and Behavioral Sciences,33,33,32
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Visual and Performing Arts General,10,10,9
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,World Languages,38,38,36
20242025,027,CLINTON,131,Clinton County,,All Schools,131000,,2101260,GRREC,902,,Dual Credit,Written Communications,49,49,45
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,All Enrollments,536,498,480
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Mathematics,*,*,*
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Agricultural Education,*,*,*
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Science,13,13,11
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Social Studies,*,*,*
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Business Education,13,13,13
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Family & Consumer Sciences,7,6,6
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Health Science,102,95,92
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Industrial Education,141,112,112
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Multiple Pathway Career and Technical Education,4,4,4
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Natural Sciences,84,84,81
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Oral Communications,20,19,18
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Quantitative Reasoning,16,16,15
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Social and Behavioral Sciences,33,33,32
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Visual and Performing Arts General,10,10,9
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,World Languages,38,38,36
20242025,027,CLINTON,131,Clinton County,050,Clinton County High School,131050,027131050,210126000000,GRREC,902,A1,Dual Credit,Written Communications,49,49,45
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,All Enrollments,36,33,32
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Arts & Humanities,3,3,3
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,English/Language Arts,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Health Science,11,10,10
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Miscellaneous,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Natural Sciences,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Oral Communications,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Quantitative Reasoning,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Social and Behavioral Sciences,10,8,7
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,,All Schools,132000,,2101290,GRREC,902,,Dual Credit,Written Communications,3,3,3
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,All Enrollments,32,29,28
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Arts & Humanities,3,3,3
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,English/Language Arts,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Health Science,11,10,10
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Miscellaneous,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Oral Communications,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Quantitative Reasoning,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Social and Behavioral Sciences,8,6,5
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,030,Cloverport Independent School,132030,014132030,210129000000,GRREC,902,A1,Dual Credit,Written Communications,3,3,3
20242025,014,BRECKINRIDGE,132,Cloverport Independent,035,Kentucky Virtual Academy,132035,014132035,210129000000,GRREC,902,A8,Dual Credit,All Enrollments,4,4,4
20242025,014,BRECKINRIDGE,132,Cloverport Independent,035,Kentucky Virtual Academy,132035,014132035,210129000000,GRREC,902,A8,Dual Credit,Natural Sciences,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,035,Kentucky Virtual Academy,132035,014132035,210129000000,GRREC,902,A8,Dual Credit,Quantitative Reasoning,*,*,*
20242025,014,BRECKINRIDGE,132,Cloverport Independent,035,Kentucky Virtual Academy,132035,014132035,210129000000,GRREC,902,A8,Dual Credit,Social and Behavioral Sciences,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,All Enrollments,648,508,494
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Arts & Humanities,13,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Social Studies,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Business Education,4,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Health Science,56,53,53
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Industrial Education,157,149,147
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Natural Sciences,13,9,9
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Oral Communications,3,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Quantitative Reasoning,91,89,84
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Social and Behavioral Sciences,232,173,168
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Visual and Performing Arts,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Visual and Performing Arts General,31,6,5
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,World Languages,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,,All Schools,133000,,2101320,SESC,907,,Dual Credit,Written Communications,43,21,20
20242025,118,WHITLEY,133,Corbin Independent,012,Corbin Educational Center,133012,118133012,210132000000,SESC,907,A6,Dual Credit,All Enrollments,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,012,Corbin Educational Center,133012,118133012,210132000000,SESC,907,A6,Dual Credit,Industrial Education,*,*,*
20242025,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000000,SESC,907,A1,Dual Credit,All Enrollments,631,493,480
20242025,118,WHITLEY,133,Corbin Independent,040,Corbin High School,133040,118133040,210132000000,SESC,907,A1,Dual Credit,Arts & Humanities,13,*,*
